name,brand,gender,category,size,price,composition,color,url,img_url,article_no
Topp med kattapplikation lila,polarnopyret,unisex,"Badkläder
(90)",116,124 kr 249 kr,"95% Bomull, 5% Elastan",Lila,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/topp-med-kattapplikation-lila-60404140-787,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853676565.jpg?ref=AF7032494B&w=960&h=960&mode=max,60404140
Linne med leopardtryck korallrosa,polarnopyret,unisex,"Badkläder
(90)",116,124 kr 249 kr,"97% Bomull,3% Elastan",Korallrosa,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/linne-med-leopardtryck-korallrosa-60408524-851,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853827325.jpg?ref=47FE1ABFE3&w=960&h=960&mode=max,60408524
Body med krage baby turkos,polarnopyret,unisex,"Badkläder
(90)",68,114 kr 229 kr,100% Bomull,Turkos,https://www.polarnopyret.se/barnklader/overdelar/bodies-sparkdrakter/body-med-krage-baby-turkos-60408536-815,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853828070.jpg?ref=611971242A&w=960&h=960&mode=max,60408536
Topp med blomtryck baby vit,polarnopyret,unisex,"Badkläder
(90)",80,124 kr 249 kr,100% Bomull,Vit,https://www.polarnopyret.se/barnklader/kollektioner/festklader/topp-med-blomtryck-baby-vit-60408642-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853838796.jpg?ref=637CC16450&w=960&h=960&mode=max,60408642
Jeansshorts ljus denim,polarnopyret,unisex,"Badkläder
(90)",152,150 kr 299 kr,100% Bomull,Ljus denim,https://www.polarnopyret.se/barnklader/underdelar/shorts/jeansshorts-ljus-denim-60408448-989,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853822917.jpg?ref=5604E65F63&w=960&h=960&mode=max,60408448
Topp med fransar turkos,polarnopyret,unisex,"Badkläder
(90)",116,124 kr 249 kr,"95% Bomull,5% Elastan",Turkos,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/topp-med-fransar-turkos-60408471-815,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853824041.jpg?ref=F3CC9A0C21&w=960&h=960&mode=max,60408471
Prickig badblöja baby mörk marinblå,polarnopyret,unisex,"Badkläder
(90)",74 80,100 kr 199 kr,"78% Polyamid, 22% Elastan",Mörk marinblå,https://www.polarnopyret.se/barnklader/badklader/badbyxor/prickig-badbloja-baby-mork-marinbla-60403322-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853641082.jpg?ref=F669B2502B&w=960&h=960&mode=max,60403322
Randig playsuit baby mörkblå,polarnopyret,unisex,"Badkläder
(90)",80,124 kr 249 kr,"95% Bomull, 5% Elastan",Mörkblå,https://www.polarnopyret.se/barnklader/overdelar/bodies-sparkdrakter/randig-playsuit-baby-morkbla-60408577-655,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853829107_5.jpg?ref=C948621ADA&w=960&h=960&mode=max,60408577
Klänning med små blommor mörkblå,polarnopyret,unisex,"Badkläder
(90)",116,200 kr 399 kr,100% Bomull,Mörkblå,https://www.polarnopyret.se/barnklader/overdelar/klanningar/klanning-med-sma-blommor-morkbla-60408227-829,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853818156.jpg?ref=65972C12D9&w=960&h=960&mode=max,60408227
Randig klänning turkos,polarnopyret,unisex,"Badkläder
(90)",116,200 kr 399 kr,100% Bomull,Turkos,https://www.polarnopyret.se/barnklader/overdelar/klanningar/randig-klanning-turkos-60408358-815,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853818880.jpg?ref=A45C2EA689&w=960&h=960&mode=max,60408358
Kjol med broderi vit,polarnopyret,unisex,"Badkläder
(90)",152,150 kr 299 kr,100% Bomull,Vit,https://www.polarnopyret.se/barnklader/underdelar/kjolar/kjol-med-broderi-vit-60408377-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853820036.jpg?ref=65AB4B4185&w=960&h=960&mode=max,60408377
Randig jumpsuit ljusblå,polarnopyret,unisex,"Badkläder
(90)",116,200 kr 399 kr,100% Bomull,Ljusblå,https://www.polarnopyret.se/barnklader/underdelar/byxor-jumpsuits/randig-jumpsuit-ljusbla-60408424-759,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853821804.jpg?ref=73B127ECF8&w=960&h=960&mode=max,60408424
Linne med broderi vit,polarnopyret,unisex,"Badkläder
(90)",152,150 kr 299 kr,100% Bomull,Vit,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/linne-med-broderi-vit-60408638-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853830325.jpg?ref=34A1691794&w=960&h=960&mode=max,60408638
T-shirt med texttryck baby vit,polarnopyret,unisex,"Badkläder
(90)",80,74 kr 149 kr,"95% Bomull, 5% Elastan",Vit,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-texttryck-baby-vit-60403725-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853656161.jpg?ref=802B0EAA5A&w=960&h=960&mode=max,60403725
Pikétröja med hawaiiblommor mörkblå,polarnopyret,unisex,"Badkläder
(90)",146 152,150 kr 299 kr,"95% Bomull, 5% Elastan",Mörkblå,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/piketroja-med-hawaiiblommor-morkbla-60408673-829,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853832633.jpg?ref=41DA8D83DC&w=960&h=960&mode=max,60408673
Snurrklänning med blomtryck mörk marinblå,polarnopyret,unisex,"Badkläder
(90)",116,200 kr 399 kr,Yttertyg: 100% Viskos Foder: 100% Bomull,Mörk marinblå,https://www.polarnopyret.se/barnklader/overdelar/klanningar/snurrklanning-med-blomtryck-mork-marinbla-60403677-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853652804.jpg?ref=E950224B4B&w=960&h=960&mode=max,60403677
Korta leggings baby mörkblå,polarnopyret,unisex,"Badkläder
(90)",80,50 kr 99 kr,"95% Bomull, 5% Elastan",Mörkblå,https://www.polarnopyret.se/barnklader/underdelar/leggings/korta-leggings-baby-morkbla-60408568-655,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853828766.jpg?ref=6751CF15A4&w=960&h=960&mode=max,60408568
Raggsockor ull baby gråmelange,polarnopyret,unisex,"Badkläder
(90)",22 24,74 kr 149 kr,"65% Ull, 30% Polyamid, 5% Elastan",Gråmelange,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/raggsockor-ull-baby-gramelange-60384862-186,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853069657.jpg?ref=3692BF8E92&w=960&h=960&mode=max,60384862
T-shirt med tryck gul,polarnopyret,unisex,"Badkläder
(90)",146 152,64 kr 129 kr,100% Bomull,Gul,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-tryck-gul-60408465-613,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853823884.jpg?ref=7471314EC9&w=960&h=960&mode=max,60408465
Sandaler kavat sand wp mörk marinblå,polarnopyret,unisex,"Badkläder
(90)",29 30,100 kr 199 kr,100% Gummi,Mörk marinblå,https://www.polarnopyret.se/barnklader/outlet/sandaler-kavat-sand-wp-mork-marinbla-60367861-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325852753311_1.jpg?ref=BF906821A9&w=960&h=960&mode=max,60367861
Tröja med små giraffer baby gråmelange,polarnopyret,unisex,"Badkläder
(90)",80,100 kr 199 kr,"97% Bomull,3% Elastan",Gråmelange,https://www.polarnopyret.se/barnklader/overdelar/trojor-toppar/troja-med-sma-giraffer-baby-gramelange-60408635-186,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853830127.jpg?ref=CFB7D01B75&w=960&h=960&mode=max,60408635
Mjuka byxor med knytband nyfödd rosa,polarnopyret,unisex,"Badkläder
(90)",68,74 kr 149 kr,"95% Bomull, 5% Elastan.",Rosa,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/mjuka-byxor-med-knytband-nyfodd-rosa-60380463-737,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325852903754.jpg?ref=2423C1F304&w=960&h=960&mode=max,60380463
Klänning med elastisk smock grön,polarnopyret,unisex,"Badkläder
(90)",152,224 kr 449 kr,100% Viskos,Grön,https://www.polarnopyret.se/barnklader/overdelar/klanningar/klanning-med-elastisk-smock-gron-60408409-607,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853821293.jpg?ref=57A248DE8B&w=960&h=960&mode=max,60408409
Randig solhatt med knytband baby mörkblå,polarnopyret,unisex,"Badkläder
(90)",50,74 kr 149 kr,"95% Bomull, 5% Elastan",Mörkblå,https://www.polarnopyret.se/barnklader/kollektioner/mini-me/randig-solhatt-med-knytband-baby-morkbla-60408549-655,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853828421.jpg?ref=1D02E8913E&w=960&h=960&mode=max,60408549
Stråhatt vit,polarnopyret,unisex,"Badkläder
(90)",52 54,90 kr 179 kr,100% Pappersstrå,Vit,https://www.polarnopyret.se/barnklader/badklader/solhattar/strahatt-vit-60403504-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648685.jpg?ref=4DDDB87F66&w=960&h=960&mode=max,60403504
Uv- byxor turkos,polarnopyret,unisex,"Badkläder
(90)",110 116,124 kr 249 kr,"78% Polyamid, 22% Elastan",Turkos,https://www.polarnopyret.se/barnklader/badklader/badbyxor/uv-byxor-turkos-60403343-832,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853644069.jpg?ref=3825BDF109&w=960&h=960&mode=max,60403343
Byxor med brodyr beige,polarnopyret,unisex,"Badkläder
(90)",80,114 kr 229 kr,"98% Bomull, 2% Elastan",Beige,https://www.polarnopyret.se/barnklader/underdelar/byxor-jumpsuits/byxor-med-brodyr-beige-60408653-317,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853831124.jpg?ref=D8C534B31D&w=960&h=960&mode=max,60408653
Hålmönstrade strumpbyxor baby vit,polarnopyret,unisex,"Badkläder
(90)",86 92,74 kr 149 kr,"81% Bomull, 17% Polyester, 2% Elastan",Vit,https://www.polarnopyret.se/barnklader/underklader-nattplagg/strumpbyxor/halmonstrade-strumpbyxor-baby-vit-60404127-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853676213.jpg?ref=1A8B13296E&w=960&h=960&mode=max,60404127
Hoodie med dragkedja och kort ärm gul,polarnopyret,unisex,"Badkläder
(90)",116,174 kr 349 kr,"80% Bomull,20% Polyester",Gul,https://www.polarnopyret.se/barnklader/badklader/badrockar/hoodie-med-dragkedja-och-kort-arm-gul-60408497-613,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853826038.jpg?ref=16900C13BF&w=960&h=960&mode=max,60408497
T-shirt med tryck och broderi turkos,polarnopyret,unisex,"Badkläder
(90)",116,124 kr 249 kr,100% Bomull,Turkos,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-tryck-och-broderi-turkos-60408657-833,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853831292.jpg?ref=6AA4179677&w=960&h=960&mode=max,60408657
Enfärgade strumpbyxor baby rosa,polarnopyret,unisex,"Badkläder
(90)",86 92,64 kr 129 kr,"80% Bomull, 14% Polyester, 3% Polyamid, 3% Elastan",Rosa,https://www.polarnopyret.se/barnklader/underklader-nattplagg/strumpbyxor/enfargade-strumpbyxor-baby-rosa-60400337-847,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853555129.jpg?ref=8068A98548&w=960&h=960&mode=max,60400337
Pikéklänning korallrosa,polarnopyret,unisex,"Badkläder
(90)",116,174 kr 349 kr,"68% Viskos,28% Polyamid, 4% Elastan",Korallrosa,https://www.polarnopyret.se/barnklader/overdelar/klanningar/pikeklanning-korallrosa-60408331-851,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853818644.jpg?ref=EDAD43E739&w=960&h=960&mode=max,60408331
Solkeps med volang vit,polarnopyret,unisex,"Badkläder
(90)",52 54,74 kr 149 kr,100% Bomull,Vit,https://www.polarnopyret.se/barnklader/badklader/solhattar/solkeps-med-volang-vit-60403536-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648890.jpg?ref=34EE1C576A&w=960&h=960&mode=max,60403536
2-pack randiga strumpor rosa,polarnopyret,unisex,"Badkläder
(90)",40 42,50 kr 99 kr,"75% Bomull, 23% Polyamid, 2% Elastan",Rosa,https://www.polarnopyret.se/barnklader/underklader-nattplagg/strumpor/2-pack-randiga-strumpor-rosa-60400334-847,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853554924.jpg?ref=8D31F6B7B0&w=960&h=960&mode=max,60400334
Keps med p- applikation röd,polarnopyret,unisex,"Badkläder
(90)",52 54,74 kr 149 kr,100% Bomull,Röd,https://www.polarnopyret.se/barnklader/accessoarer-ovrigt/kepsar/keps-med-p-applikation-rod-60403449-855,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853646865.jpg?ref=F5CA1E9462&w=960&h=960&mode=max,60403449
Uv- keps med volang baby rosa,polarnopyret,unisex,"Badkläder
(90)",44 46,90 kr 179 kr,"78% Polyamid, 22% Elastan",Rosa,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/uv-keps-med-volang-baby-rosa-60403327-845,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853641204.jpg?ref=2A43DE5CEA&w=960&h=960&mode=max,60403327
T-shirt med applikationer blå,polarnopyret,unisex,"Badkläder
(90)",116,124 kr 249 kr,100% Bomull,Blå,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-applikationer-bla-60404011-829,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853669154.jpg?ref=1369A4540F&w=960&h=960&mode=max,60404011
Randiga badbyxor baby mörk marinblå,polarnopyret,unisex,"Badkläder
(90)",74 80,100 kr 199 kr,"78% Polyamid, 22% Elastan",Mörk marinblå,https://www.polarnopyret.se/barnklader/kollektioner/mini-me/randiga-badbyxor-baby-mork-marinbla-60403334-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853641365.jpg?ref=8E8AF5F007&w=960&h=960&mode=max,60403334
Randig topp med små hästar baby vit,polarnopyret,unisex,"Badkläder
(90)",80,114 kr 229 kr,"95% Bomull, 5% Elastan",Vit,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/randig-topp-med-sma-hastar-baby-vit-60400387-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853558304.jpg?ref=9AF1777650&w=960&h=960&mode=max,60400387
Mössa med öron baby grön,polarnopyret,unisex,"Badkläder
(90)",48 50,50 kr 99 kr,"95% Bomull, 5% Elastan",Grön,https://www.polarnopyret.se/barnklader/accessoarer-ovrigt/mossor/mossa-med-oron-baby-gron-60403978-797,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853667389.jpg?ref=F4C7440796&w=960&h=960&mode=max,60403978
Vändbar solhatt med uv-skydd blå,polarnopyret,unisex,"Badkläder
(90)",54,100 kr 199 kr,Yttertyg: 100% Polyester Foder: 100% Bomull,Blå,https://www.polarnopyret.se/barnklader/badklader/solhattar/vandbar-solhatt-med-uv-skydd-bla-60403544-822,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853649194.jpg?ref=C903FB61FA&w=960&h=960&mode=max,60403544
Enfärgade leggings baby rosa,polarnopyret,unisex,"Badkläder
(90)",92,70 kr 149 kr,"95% Bomull, 5% Elastan",Rosa,https://www.polarnopyret.se/barnklader/outlet/enfargade-leggings-baby-rosa-60379499-723,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325852881441_1.jpg?ref=CC232AB4A2&w=960&h=960&mode=max,60379499
Hålmönstrade strumpor baby vit,polarnopyret,unisex,"Badkläder
(90)",16 18,24 kr 49 kr,"80% Bomull, 14% Polyester, 3% Elastan,3% Polyamid",Vit,https://www.polarnopyret.se/barnklader/underklader-nattplagg/strumpor/halmonstrade-strumpor-baby-vit-60408425-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853821859.jpg?ref=C5E2DF4617&w=960&h=960&mode=max,60408425
Randig bikinitrosa vuxen mörk marinblå,polarnopyret,unisex,"Badkläder
(90)",L,124 kr 249 kr,"78% Polyamid, 22% Elastan",Mörk marinblå,https://www.polarnopyret.se/barnklader/kollektioner/mini-me/randig-bikinitrosa-vuxen-mork-marinbla-60403417-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853645899.jpg?ref=BC43F9A324&w=960&h=960&mode=max,60403417
Uv- shorts turkos,polarnopyret,unisex,"Badkläder
(90)",110 116,100 kr 199 kr,"78% Polyamid, 22% Elastan",Turkos,https://www.polarnopyret.se/barnklader/badklader/badbyxor/uv-shorts-turkos-60403318-833,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853640931.jpg?ref=458E728D34&w=960&h=960&mode=max,60403318
Randig baddräkt vuxen mörk marinblå,polarnopyret,unisex,"Badkläder
(90)",L,300 kr 599 kr,"78% Polyamid, 22% Elastan",Mörk marinblå,https://www.polarnopyret.se/barnklader/kollektioner/mini-me/randig-baddrakt-vuxen-mork-marinbla-60403421-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853646230.jpg?ref=5D715FDE59&w=960&h=960&mode=max,60403421
Solhatt med uppstående ögon grön,polarnopyret,unisex,"Badkläder
(90)",46,74 kr 149 kr,100% Bomull,Grön,https://www.polarnopyret.se/barnklader/badklader/solhattar/solhatt-med-uppstaende-ogon-gron-60403526-797,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648777.jpg?ref=1E0D482D5B&w=960&h=960&mode=max,60403526
Baddräkt med fjärilstryck rosa,polarnopyret,unisex,"Badkläder
(90)",146 152,150 kr 299 kr,"80% Polymid, 20% Elastan",Rosa,https://www.polarnopyret.se/barnklader/badklader/baddrakt-bikini/baddrakt-med-fjarilstryck-rosa-60403358-508,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853642409_2.jpg?ref=551966689E&w=960&h=960&mode=max,60403358
Badshorts med surfbrädstryck gul,polarnopyret,unisex,"Badkläder
(90)",110 116,124 kr 249 kr,100% Polyester,Gul,https://www.polarnopyret.se/barnklader/badklader/badbyxor/badshorts-med-surfbradstryck-gul-60403349-613,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853642065.jpg?ref=B98E9FEC7A&w=960&h=960&mode=max,60403349
Solhatt med prickar mörk marinblå,polarnopyret,unisex,"Badkläder
(90)",58,100 kr 199 kr,100% Bomull,Mörk marinblå,https://www.polarnopyret.se/barnklader/badklader/solhattar/solhatt-med-prickar-mork-marinbla-60403495-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648531.jpg?ref=3D0FCCB4B6&w=960&h=960&mode=max,60403495
Solkeps med med tryck turkos,polarnopyret,unisex,"Badkläder
(90)",52 54,74 kr 149 kr,100% Bomull,Turkos,https://www.polarnopyret.se/barnklader/badklader/solhattar/solkeps-med-med-tryck-turkos-60403534-833,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648869.jpg?ref=D701D8174A&w=960&h=960&mode=max,60403534
Badbyxor mörk marinblå,polarnopyret,unisex,"Badkläder
(90)",146 152,90 kr 179 kr,"80% Polyamid, 20% Elastan",Mörk marinblå,https://www.polarnopyret.se/barnklader/badklader/badbyxor/badbyxor-mork-marinbla-60403333-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853641334.jpg?ref=159F263BBC&w=960&h=960&mode=max,60403333
Solhatt med uppstående ögon grön,polarnopyret,unisex,"Badkläder
(90)",52,74 kr 149 kr,100% Bomull,Grön,https://www.polarnopyret.se/barnklader/badklader/solhattar/solhatt-med-uppstaende-ogon-gron-60403530-797,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648814.jpg?ref=50C279ACD9&w=960&h=960&mode=max,60403530
Stråhatt vit,polarnopyret,unisex,"Badkläder
(90)",56 58,90 kr 179 kr,100% Pappersstrå,Vit,https://www.polarnopyret.se/barnklader/badklader/solhattar/strahatt-vit-60403508-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648722.jpg?ref=FE7451FF60&w=960&h=960&mode=max,60403508
Uv- shorts med volang rosa,polarnopyret,unisex,"Badkläder
(90)",122 128,100 kr 199 kr,"78% Polyamid, 22% Elastan",Rosa,https://www.polarnopyret.se/barnklader/badklader/badbyxor/uv-shorts-med-volang-rosa-60403320-845,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853640993.jpg?ref=9AE0CBF879&w=960&h=960&mode=max,60403320
