article_no,gender,category,price,size,brand
13168016,girl,ni-teen-new-in,380,146-152,nameit
13168016,girl,ni-teen-new-in,380,158-164,nameit
13168016,girl,ni-teen-new-in,380,170-176,nameit
13166124,girl,ni-teen-new-in,400,140,nameit
13166124,girl,ni-teen-new-in,400,146,nameit
13166124,girl,ni-teen-new-in,400,152,nameit
13166124,girl,ni-teen-new-in,400,158,nameit
13166124,girl,ni-teen-new-in,400,164,nameit
13166124,girl,ni-teen-new-in,400,170,nameit
13166124,girl,ni-teen-new-in,400,176,nameit
13167999,girl,ni-teen-new-in,120,134-140,nameit
13167999,girl,ni-teen-new-in,120,146-152,nameit
13167999,girl,ni-teen-new-in,120,158-164,nameit
13167999,girl,ni-teen-new-in,120,170-176,nameit
13168001,girl,ni-teen-new-in,180,134-140,nameit
13168001,girl,ni-teen-new-in,180,146-152,nameit
13168001,girl,ni-teen-new-in,180,158-164,nameit
13168001,girl,ni-teen-new-in,180,170-176,nameit
13177524,girl,ni-teen-new-in,290,140,nameit
13177524,girl,ni-teen-new-in,290,146,nameit
